Title,Year,Conference
A Stochastic Conditioning Scheme for Diverse Human Motion Prediction,2020,CVPR
Can Facial Pose and Expression Be Separated With Weak Perspective Camera?,2020,CVPR
Probability Weighted Compact Feature for Domain Adaptive Retrieval,2020,CVPR
Compositional Convolutional Neural Networks: A Deep Architecture With Innate Robustness to Partial Occlusion,2020,CVPR
Cascade EF-GAN: Progressive Facial Expression Editing With Local Focuses,2020,CVPR
TPNet: Trajectory Proposal Network for Motion Prediction,2020,CVPR
Part-Aware Context Network for Human Parsing,2020,CVPR
Lighthouse: Predicting Lighting Volumes for Spatially-Coherent Illumination,2020,CVPR
Joint Texture and Geometry Optimization for RGB-D Reconstruction,2020,CVPR
Hyperbolic Visual Embedding Learning for Zero-Shot Recognition,2020,CVPR
LSM: Learning Subspace Minimization for Low-Level Vision,2020,CVPR
Erasing Integrated Learning: A Simple Yet Effective Approach for Weakly Supervised Object Localization,2020,CVPR
Self-Supervised Deep Visual Odometry With Online Adaptation,2020,CVPR
Weakly-Supervised Semantic Segmentation via Sub-Category Exploration,2020,CVPR
Normalizing Flows With Multi-Scale Autoregressive Priors,2020,CVPR
Dynamic Neural Relational Inference,2020,CVPR
Embedding Expansion: Augmentation in Embedding Space for Deep Metric Learning,2020,CVPR
LT-Net: Label Transfer by Learning Reversible Voxel-Wise Correspondence for One-Shot Medical Image Segmentation,2020,CVPR
Transferring Dense Pose to Proximal Animal Classes,2020,CVPR
Suppressing Uncertainties for Large-Scale Facial Expression Recognition,2020,CVPR
Scale-Space Flow for End-to-End Optimized Video Compression,2020,CVPR
StyleRig: Rigging StyleGAN for 3D Control Over Portrait Images,2020,CVPR
Semantic Pyramid for Image Generation,2020,CVPR
Towards Backward-Compatible Representation Learning,2020,CVPR
Global-Local GCN: Large-Scale Label Noise Cleansing for Face Recognition,2020,CVPR
Adaptive Graph Convolutional Network With Attention Graph Clustering for Co-Saliency Detection,2020,CVPR
UniPose: Unified Human Pose Estimation in Single Images and Videos,2020,CVPR
Novel View Synthesis of Dynamic Scenes With Globally Coherent Depths From a Monocular Camera,2020,CVPR
Cogradient Descent for Bilinear Optimization,2020,CVPR
AdversarialNAS: Adversarial Neural Architecture Search for GANs,2020,CVPR
Belief Propagation Reloaded: Learning BP-Layers for Labeling Problems,2020,CVPR
DoveNet: Deep Image Harmonization via Domain Verification,2020,CVPR
Self-Supervised 3D Human Pose Estimation via Part Guided Novel Image Synthesis,2020,CVPR
Self-Supervised Learning of Interpretable Keypoints From Unlabelled Videos,2020,CVPR
Distribution-Aware Coordinate Representation for Human Pose Estimation,2020,CVPR
Attention Mechanism Exploits Temporal Contexts: Real-Time 3D Human Pose Reconstruction,2020,CVPR
MaskFlownet: Asymmetric Feature Matching With Learnable Occlusion Mask,2020,CVPR
3FabRec: Fast Few-Shot Face Alignment by Reconstruction,2020,CVPR
MARMVS: Matching Ambiguity Reduced Multiple View Stereo for Efficient Large Scale Scene Reconstruction,2020,CVPR
Bodies at Rest: 3D Human Pose and Shape Estimation From a Pressure Image Using Synthetic Data,2020,CVPR
Cars Can't Fly Up in the Sky: Improving Urban-Scene Segmentation via Height-Driven Attention Networks,2020,CVPR
Compressed Volumetric Heatmaps for Multi-Person 3D Pose Estimation,2020,CVPR
3D-MPA: Multi-Proposal Aggregation for 3D Semantic Instance Segmentation,2020,CVPR
Domain Adaptive Image-to-Image Translation,2020,CVPR
Video Playback Rate Perception for Self-Supervised Spatio-Temporal Representation Learning,2020,CVPR
Warping Residual Based Image Stitching for Large Parallax,2020,CVPR
GLU-Net: Global-Local Universal Network for Dense Flow and Correspondences,2020,CVPR
SAINT: Spatially Aware Interpolation NeTwork for Medical Slice Synthesis,2020,CVPR
StarGAN v2: Diverse Image Synthesis for Multiple Domains,2020,CVPR
Local Deep Implicit Functions for 3D Shape,2020,CVPR
Weakly-Supervised Domain Adaptation via GAN and Mesh Model for Estimating 3D Hand Poses Interacting Objects,2020,CVPR
Global Texture Enhancement for Fake Face Detection in the Wild,2020,CVPR
C-Flow: Conditional Generative Flow Models for Images and 3D Point Clouds,2020,CVPR
Hyperbolic Image Embeddings,2020,CVPR
Nested Scale-Editing for Conditional Image Synthesis,2020,CVPR
Joint Spatial-Temporal Optimization for Stereo 3D Object Tracking,2020,CVPR
Reusing Discriminators for Encoding: Towards Unsupervised Image-to-Image Translation,2020,CVPR
Learning Representations by Predicting Bags of Visual Words,2020,CVPR
Global-Local Bidirectional Reasoning for Unsupervised Representation Learning of 3D Point Clouds,2020,CVPR
Knowledge As Priors: Cross-Modal Knowledge Generalization for Datasets Without Superior Knowledge,2020,CVPR
Large Scale Video Representation Learning via Relational Graph Clustering,2020,CVPR
ASLFeat: Learning Local Features of Accurate Shape and Localization,2020,CVPR
Video Super-Resolution With Temporal Group Attention,2020,CVPR
"TailorNet: Predicting Clothing in 3D as a Function of Human Pose, Shape and Garment Style",2020,CVPR
CurricularFace: Adaptive Curriculum Learning Loss for Deep Face Recognition,2020,CVPR
On the Detection of Digital Face Manipulation,2020,CVPR
Sketch-BERT: Learning Sketch Bidirectional Encoder Representation From Transformers by Self-Supervised Learning of Sketch Gestalt,2020,CVPR
Decoupled Representation Learning for Skeleton-Based Gesture Recognition,2020,CVPR
Analyzing and Improving the Image Quality of StyleGAN,2020,CVPR
Learning to Dress 3D People in Generative Clothing,2020,CVPR
Cross-Modal Pattern-Propagation for RGB-T Tracking,2020,CVPR
Channel Attention Based Iterative Residual Learning for Depth Map Super-Resolution,2020,CVPR
Averaging Essential and Fundamental Matrices in Collinear Camera Settings,2020,CVPR
Deep Spatial Gradient and Temporal Depth Learning for Face Anti-Spoofing,2020,CVPR
Instance-Aware Image Colorization,2020,CVPR
ReDA:Reinforced Differentiable Attribute for 3D Face Reconstruction,2020,CVPR
Towards Global Explanations of Convolutional Neural Networks With Concept Attribution,2020,CVPR
Cross-Domain Face Presentation Attack Detection via Multi-Domain Disentangled Representation Learning,2020,CVPR
Time Flies: Animating a Still Image With Time-Lapse Video As Reference,2020,CVPR
PandaNet: Anchor-Based Single-Shot Multi-Person 3D Pose Estimation,2020,CVPR
Modeling the Background for Incremental Learning in Semantic Segmentation,2020,CVPR
F-BRS: Rethinking Backpropagating Refinement for Interactive Segmentation,2020,CVPR
Steering Self-Supervised Feature Learning Beyond Local Pixel Statistics,2020,CVPR
Weakly-Supervised Mesh-Convolutional Hand Reconstruction in the Wild,2020,CVPR
Reinforced Feature Points: Optimizing Feature Detection and Description for a High-Level Task,2020,CVPR
ProAlignNet: Unsupervised Learning for Progressively Aligning Noisy Contours,2020,CVPR
Attentive Normalization for Conditional Image Generation,2020,CVPR
Learning by Analogy: Reliable Supervision From Transformations for Unsupervised Optical Flow Estimation,2020,CVPR
Towards Better Generalization: Joint Depth-Pose Learning Without PoseNet,2020,CVPR
Quasi-Newton Solver for Robust Non-Rigid Registration,2020,CVPR
Multi-Scale Progressive Fusion Network for Single Image Deraining,2020,CVPR
Three-Dimensional Reconstruction of Human Interactions,2020,CVPR
Real-Time Panoptic Segmentation From Dense Detections,2020,CVPR
NestedVAE: Isolating Common Factors via Weak Supervision,2020,CVPR
Recurrent Feature Reasoning for Image Inpainting,2020,CVPR
Harmonizing Transferability and Discriminability for Adapting Object Detectors,2020,CVPR
Unsupervised Magnification of Posture Deviations Across Subjects,2020,CVPR
PADS: Policy-Adapted Sampling for Visual Similarity Learning,2020,CVPR
Interactive Multi-Label CNN Learning With Partial Labels,2020,CVPR
SketchyCOCO: Image Generation From Freehand Scene Sketches,2020,CVPR
Effectively Unbiased FID and Inception Score and Where to Find Them,2020,CVPR
Controllable Orthogonalization in Training DNNs,2020,CVPR
Interpreting the Latent Space of GANs for Semantic Face Editing,2020,CVPR
Tracking by Instance Detection: A Meta-Learning Approach,2020,CVPR
Learned Image Compression With Discretized Gaussian Mixture Likelihoods and Attention Modules,2020,CVPR
PointGroup: Dual-Set Point Grouping for 3D Instance Segmentation,2020,CVPR
Semantic Drift Compensation for Class-Incremental Learning,2020,CVPR
Generating 3D People in Scenes Without People,2020,CVPR
Computing Valid P-Values for Image Segmentation by Selective Inference,2020,CVPR
Recursive Least-Squares Estimator-Aided Online Learning for Visual Tracking,2020,CVPR
End-to-End Pseudo-LiDAR for Image-Based 3D Object Detection,2020,CVPR
A Quantum Computational Approach to Correspondence Problems on Point Sets,2020,CVPR
High-Frequency Component Helps Explain the Generalization of Convolutional Neural Networks,2020,CVPR
Rotate-and-Render: Unsupervised Photorealistic Face Rotation From Single-View Images,2020,CVPR
Scene-Adaptive Video Frame Interpolation via Meta-Learning,2020,CVPR
On the Distribution of Minima in Intrinsic-Metric Rotation Averaging,2020,CVPR
Explainable Object-Induced Action Decision for Autonomous Vehicles,2020,CVPR
DLWL: Improving Detection for Lowshot Classes With Weakly Labelled Data,2020,CVPR
Robust Partial Matching for Person Search in the Wild,2020,CVPR
Watch Your Up-Convolution: CNN Based Generative Deep Neural Networks Are Failing to Reproduce Spectral Distributions,2020,CVPR
The Devil Is in the Details: Delving Into Unbiased Data Processing for Human Pose Estimation,2020,CVPR
GraphTER: Unsupervised Learning of Graph Transformation Equivariant Representations via Auto-Encoding Node-Wise Transformations,2020,CVPR
UC-Net: Uncertainty Inspired RGB-D Saliency Detection via Conditional Variational Autoencoders,2020,CVPR
4D Visualization of Dynamic Events From Unconstrained Multi-View Videos,2020,CVPR
Factorized Higher-Order CNNs With an Application to Spatio-Temporal Emotion Estimation,2020,CVPR
Hardware-in-the-Loop End-to-End Optimization of Camera Image Processing Pipelines,2020,CVPR
VOLDOR: Visual Odometry From Log-Logistic Dense Optical Flow Residuals,2020,CVPR
P2B: Point-to-Box Network for 3D Object Tracking in Point Clouds,2020,CVPR
Unsupervised Deep Shape Descriptor With Point Distribution Learning,2020,CVPR
Learning to Transfer Texture From Clothing Images to 3D Humans,2020,CVPR
Disentangled and Controllable Face Image Generation via 3D Imitative-Contrastive Learning,2020,CVPR
Multi-Scale Interactive Network for Salient Object Detection,2020,CVPR
Correlation-Guided Attention for Corner Detection Based Visual Tracking,2020,CVPR
Accurate Estimation of Body Height From a Single Depth Image via a Four-Stage Developing Network,2020,CVPR
AD-Cluster: Augmented Discriminative Clustering for Domain Adaptive Person Re-Identification,2020,CVPR
Regularizing Neural Networks via Minimizing Hyperspherical Energy,2020,CVPR
Density-Aware Feature Embedding for Face Clustering,2020,CVPR
Learning to Manipulate Individual Objects in an Image,2020,CVPR
3D Photography Using Context-Aware Layered Depth Inpainting,2020,CVPR
Grid-GCN for Fast and Scalable Point Cloud Learning,2020,CVPR
KFNet: Learning Temporal Camera Relocalization Using Kalman Filtering,2020,CVPR
SuperGlue: Learning Feature Matching With Graph Neural Networks,2020,CVPR
Probabilistic Structural Latent Representation for Unsupervised Embedding,2020,CVPR
How Useful Is Self-Supervised Pretraining for Visual Tasks?,2020,CVPR
Action Segmentation With Joint Self-Supervised Temporal Domain Adaptation,2020,CVPR
Regularizing Discriminative Capability of CGANs for Semi-Supervised Generative Learning,2020,CVPR
State-Relabeling Adversarial Active Learning,2020,CVPR
Group Sparsity: The Hinge Between Filter Pruning and Decomposition for Network Compression,2020,CVPR
P-nets: Deep Polynomial Neural Networks,2020,CVPR
G3AN: Disentangling Appearance and Motion for Video Generation,2020,CVPR
DeepFaceFlow: In-the-Wild Dense 3D Facial Motion Estimation,2020,CVPR
TubeTK: Adopting Tubes to Track Multi-Object in a One-Step Training Model,2020,CVPR
Few-Shot Open-Set Recognition Using Meta-Learning,2020,CVPR
Sequential 3D Human Pose and Shape Estimation From Point Clouds,2020,CVPR
Sequential Mastery of Multiple Visual Tasks: Networks Naturally Learn to Learn and Forget to Forget,2020,CVPR
Siam R-CNN: Visual Tracking by Re-Detection,2020,CVPR
Eternal Sunshine of the Spotless Net: Selective Forgetting in Deep Networks,2020,CVPR
MSG-GAN: Multi-Scale Gradients for Generative Adversarial Networks,2020,CVPR
Transferring Cross-Domain Knowledge for Video Sign Language Recognition,2020,CVPR
Flow Contrastive Estimation of Energy-Based Models,2020,CVPR
Improving the Robustness of Capsule Networks to Image Affine Transformations,2020,CVPR
Interactive Two-Stream Decoder for Accurate and Fast Saliency Detection,2020,CVPR
ViewAL: Active Learning With Viewpoint Entropy for Semantic Segmentation,2020,CVPR
A U-Net Based Discriminator for Generative Adversarial Networks,2020,CVPR
Diversified Arbitrary Style Transfer via Deep Feature Perturbation,2020,CVPR
15 Keypoints Is All You Need,2020,CVPR
"LUVLi Face Alignment: Estimating Landmarks' Location, Uncertainty, and Visibility Likelihood",2020,CVPR
Learning to Cartoonize Using White-Box Cartoon Representations,2020,CVPR
PointAugment: An Auto-Augmentation Framework for Point Cloud Classification,2020,CVPR
Siamese Box Adaptive Network for Visual Tracking,2020,CVPR
Interpretable and Accurate Fine-grained Recognition via Region Grouping,2020,CVPR
Low-Rank Compression of Neural Nets: Learning the Rank of Each Layer,2020,CVPR
There and Back Again: Revisiting Backpropagation Saliency Methods,2020,CVPR
Learning Meta Face Recognition in Unseen Domains,2020,CVPR
MineGAN: Effective Knowledge Transfer From GANs to Target Domains With Few Images,2020,CVPR
State-Aware Tracker for Real-Time Video Object Segmentation,2020,CVPR
DualSDF: Semantic Shape Manipulation Using a Two-Level Representation,2020,CVPR
Can We Learn Heuristics for Graphical Model Inference Using Reinforcement Learning?,2020,CVPR
D3S - A Discriminative Single Shot Segmentation Tracker,2020,CVPR
Cross-Spectral Face Hallucination via Disentangling Independent Factors,2020,CVPR
Deep Face Super-Resolution With Iterative Collaboration Between Attentive Recovery and Landmark Estimation,2020,CVPR
Weakly-Supervised 3D Human Pose Learning via Multi-View Images in the Wild,2020,CVPR
Data Uncertainty Learning in Face Recognition,2020,CVPR
Learning Fast and Robust Target Models for Video Object Segmentation,2020,CVPR
Transferring and Regularizing Prediction for Semantic Segmentation,2020,CVPR
Adaptive Loss-Aware Quantization for Multi-Bit Networks,2020,CVPR
MaskGAN: Towards Diverse and Interactive Facial Image Manipulation,2020,CVPR
ClusterFit: Improving Generalization of Visual Representations,2020,CVPR
Robust Homography Estimation via Dual Principal Component Pursuit,2020,CVPR
Face X-Ray for More General Face Forgery Detection,2020,CVPR
Exploring Unlabeled Faces for Novel Attribute Discovery,2020,CVPR
Spatially Attentive Output Layer for Image Classification,2020,CVPR
A Shared Multi-Attention Framework for Multi-Label Zero-Shot Learning,2020,CVPR
Optical Flow in the Dark,2020,CVPR
Painting Many Pasts: Synthesizing Time Lapse Videos of Paintings,2020,CVPR
Learning a Neural Solver for Multiple Object Tracking,2020,CVPR
Rethinking Data Augmentation for Image Super-resolution: A Comprehensive Analysis and a New Strategy,2020,CVPR
